forecast_date,target,location,target_end_date,type,quantile,value
2020-08-03,1 wk ahead inc death,US,2020-08-08,point,NA,8140.53622504355
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.01,4349.30987060058
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.025,4946.27767940961
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.05,5459.8036323327
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.1,6051.88226989842
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.15,6451.49053285222
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.2,6768.92812444333
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.25,7041.30385440853
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.3,7285.90909171169
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.35,7512.57107055188
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.4,7727.64571354541
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.45,7935.74513889847
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.5,8140.53622504355
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.55,8345.32731118863
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.6,8553.42673654169
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.65,8768.50137953522
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.7,8995.1633583754
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.75,9239.76859567856
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.8,9512.14432564377
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.85,9829.58191723488
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.9,10229.1901801887
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.95,10821.2688177544
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.975,11334.7947706775
2020-08-03,1 wk ahead inc death,US,2020-08-08,quantile,0.99,11931.7625794865
2020-08-03,2 wk ahead inc death,US,2020-08-15,point,NA,10053.6576611931
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.01,5272.54243163501
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.025,6025.3784839873
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.05,6672.98601905747
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.1,7419.65633797525
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.15,7923.6022840216
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.2,8323.92280347882
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.25,8667.41581311473
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.3,8975.8874568427
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.35,9261.73085886606
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.4,9532.96147264965
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.45,9795.39564006669
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.5,10053.6576611931
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.55,10311.9196823194
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.6,10574.3538497365
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.65,10845.5844635201
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.7,11131.4278655434
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.75,11439.8995092714
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.8,11783.3925189073
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.85,12183.7130383645
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.9,12687.6589844109
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.95,13434.3293033287
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.975,14081.9368383988
2020-08-03,2 wk ahead inc death,US,2020-08-15,quantile,0.99,14834.7728907511
2020-08-03,3 wk ahead inc death,US,2020-08-22,point,NA,12532.3167237369
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.01,6425.59720961769
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.025,7387.16336962365
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.05,8214.32552364461
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.1,9168.01644892488
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.15,9811.68563383741
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.2,10322.9983737936
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.25,10761.7277003615
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.3,11155.7256936874
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.35,11520.8215755701
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.4,11867.2531511529
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.45,12202.4493918604
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.5,12532.3167237369
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.55,12862.1840556133
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.6,13197.3802963209
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.65,13543.8118719037
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.7,13908.9077537864
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.75,14302.9057471123
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.8,14741.6350736801
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.85,15252.9478136363
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.9,15896.6169985489
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.95,16850.3079238292
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.975,17677.4700778501
2020-08-03,3 wk ahead inc death,US,2020-08-22,quantile,0.99,18639.0362378561
2020-08-03,4 wk ahead inc death,US,2020-08-29,point,NA,15740.3256962439
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.01,7870.26012117693
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.025,9109.4833598594
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.05,10175.4927579179
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.1,11404.5667481263
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.15,12234.0986567393
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.2,12893.0555293317
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.25,13458.4701618214
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.3,13966.2370629786
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.35,14436.7562222359
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.4,14883.2216626097
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.45,15315.2075084938
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.5,15740.3256962439
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.55,16165.4438839939
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.6,16597.4297298781
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.65,17043.8951702519
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.7,17514.4143295092
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.75,18022.1812306663
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.8,18587.5958631561
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.85,19246.5527357484
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.9,20076.0846443614
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.95,21305.1586345698
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.975,22371.1680326283
2020-08-03,4 wk ahead inc death,US,2020-08-29,quantile,0.99,23610.3912713108
2020-08-03,1 wk ahead cum death,US,2020-08-08,point,NA,161161.536225044
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.01,157370.309870601
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.025,157967.27767941
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.05,158480.803632333
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.1,159072.882269898
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.15,159472.490532852
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.2,159789.928124443
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.25,160062.303854409
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.3,160306.909091712
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.35,160533.571070552
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.4,160748.645713545
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.45,160956.745138898
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.5,161161.536225044
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.55,161366.327311189
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.6,161574.426736542
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.65,161789.501379535
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.7,162016.163358375
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.75,162260.768595679
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.8,162533.144325644
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.85,162850.581917235
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.9,163250.190180189
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.95,163842.268817754
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.975,164355.794770677
2020-08-03,1 wk ahead cum death,US,2020-08-08,quantile,0.99,164952.762579487
2020-08-03,2 wk ahead cum death,US,2020-08-15,point,NA,171215.193886237
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.01,162642.852302236
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.025,163992.656163397
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.05,165153.78965139
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.1,166492.538607874
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.15,167396.092816874
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.2,168113.850927922
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.25,168729.719667523
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.3,169282.796548554
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.35,169795.301929418
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.4,170281.607186195
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.45,170752.140778965
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.5,171215.193886237
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.55,171678.246993508
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.6,172148.780586278
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.65,172635.085843055
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.7,173147.591223919
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.75,173700.66810495
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.8,174316.536844551
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.85,175034.294955599
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.9,175937.8491646
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.95,177276.598121083
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.975,178437.731609076
2020-08-03,2 wk ahead cum death,US,2020-08-15,quantile,0.99,179787.535470238
2020-08-03,3 wk ahead cum death,US,2020-08-22,point,NA,183747.510609973
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.01,169068.449511853
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.025,171379.819533021
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.05,173368.115175035
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.1,175660.555056799
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.15,177207.778450711
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.2,178436.849301716
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.25,179491.447367885
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.3,180438.522242242
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.35,181316.123504988
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.4,182148.860337348
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.45,182954.590170826
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.5,183747.510609973
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.55,184540.431049121
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.6,185346.160882599
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.65,186178.897714959
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.7,187056.498977705
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.75,188003.573852062
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.8,189058.171918231
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.85,190287.242769236
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.9,191834.466163148
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.95,194126.906044912
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.975,196115.201686926
2020-08-03,3 wk ahead cum death,US,2020-08-22,quantile,0.99,198426.571708094
2020-08-03,4 wk ahead cum death,US,2020-08-29,point,NA,199487.836306217
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.01,176938.70963303
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.025,180489.30289288
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.05,183543.607932953
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.1,187065.121804925
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.15,189441.877107451
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.2,191329.904831047
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.25,192949.917529706
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.3,194404.75930522
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.35,195752.879727224
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.4,197032.081999958
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.45,198269.797679319
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.5,199487.836306217
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.55,200705.874933115
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.6,201943.590612477
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.65,203222.792885211
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.7,204570.913307214
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.75,206025.755082729
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.8,207645.767781387
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.85,209533.795504984
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.9,211910.55080751
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.95,215432.064679482
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.975,218486.369719555
2020-08-03,4 wk ahead cum death,US,2020-08-29,quantile,0.99,222036.962979404
