weekdate,simple_countries,cumulative_prob
2020-03-15,albania,0
2020-03-22,albania,0
2020-03-29,albania,0
2020-04-05,albania,0
2020-04-12,albania,0
2020-04-19,albania,0
2020-04-26,albania,0.368381618381618
2020-05-03,albania,0.368381618381618
2020-05-10,albania,0.566183816183816
2020-05-17,albania,0.714035964035964
2020-05-24,albania,0.807192807192807
2020-05-31,albania,0.874125874125874
2020-06-07,albania,0.913836163836164
2020-06-14,albania,0.93981018981019
2020-06-21,albania,0.956043956043956
2020-06-28,albania,0.967532467532467
2020-07-05,albania,0.977272727272727
2020-07-12,albania,0.984265734265734
2020-07-19,albania,0.98976023976024
2020-07-26,albania,0.993506493506493
2020-08-02,albania,0.995254745254745
2020-08-09,albania,0.996253746253746
2020-08-16,albania,0.997752247752248
2020-08-23,albania,0.998751248751249
2020-08-30,albania,0.999250749250749
2020-09-06,albania,0.999500499500499
2020-09-13,albania,0.99975024975025
2020-09-20,albania,1
2020-09-27,albania,1
2020-10-04,albania,1
2020-10-11,albania,1
2020-10-18,albania,1
2020-10-25,albania,1
2020-11-01,albania,1
2020-11-08,albania,1
2020-03-15,austria,0
2020-03-22,austria,0
2020-03-29,austria,0.995004995004995
2020-04-05,austria,0.995004995004995
2020-04-12,austria,0.995004995004995
2020-04-19,austria,0.995004995004995
2020-04-26,austria,0.995004995004995
2020-05-03,austria,0.995004995004995
2020-05-10,austria,0.996503496503496
2020-05-17,austria,0.996753246753247
2020-05-24,austria,0.997252747252747
2020-05-31,austria,0.997752247752248
2020-06-07,austria,0.998501498501498
2020-06-14,austria,0.999000999000999
2020-06-21,austria,0.99975024975025
2020-06-28,austria,0.99975024975025
2020-07-05,austria,1
2020-07-12,austria,1
2020-07-19,austria,1
2020-07-26,austria,1
2020-08-02,austria,1
2020-08-09,austria,1
2020-08-16,austria,1
2020-08-23,austria,1
2020-08-30,austria,1
2020-09-06,austria,1
2020-09-13,austria,1
2020-09-20,austria,1
2020-09-27,austria,1
2020-10-04,austria,1
2020-10-11,austria,1
2020-10-18,austria,1
2020-10-25,austria,1
2020-11-01,austria,1
2020-11-08,austria,1
2020-03-15,belarus,0
2020-03-22,belarus,0
2020-03-29,belarus,0
2020-04-05,belarus,0
2020-04-12,belarus,0
2020-04-19,belarus,0
2020-04-26,belarus,0.496753246753247
2020-05-03,belarus,0.496753246753247
2020-05-10,belarus,0.566433566433567
2020-05-17,belarus,0.633866133866134
2020-05-24,belarus,0.6998001998002
2020-05-31,belarus,0.754995004995005
2020-06-07,belarus,0.806443556443557
2020-06-14,belarus,0.85014985014985
2020-06-21,belarus,0.888361638361639
2020-06-28,belarus,0.916333666333666
2020-07-05,belarus,0.938811188811189
2020-07-12,belarus,0.954045954045954
2020-07-19,belarus,0.966033966033966
2020-07-26,belarus,0.978271728271728
2020-08-02,belarus,0.986763236763237
2020-08-09,belarus,0.991008991008991
2020-08-16,belarus,0.993506493506494
2020-08-23,belarus,0.996253746253746
2020-08-30,belarus,0.996503496503496
2020-09-06,belarus,0.997752247752248
2020-09-13,belarus,0.998501498501498
2020-09-20,belarus,0.999250749250749
2020-09-27,belarus,1
2020-10-04,belarus,1
2020-10-11,belarus,1
2020-10-18,belarus,1
2020-10-25,belarus,1
2020-11-01,belarus,1
2020-11-08,belarus,1
2020-03-15,belgium,0
2020-03-22,belgium,0
2020-03-29,belgium,0
2020-04-05,belgium,0
2020-04-12,belgium,0
2020-04-19,belgium,0.992007992007992
2020-04-26,belgium,0.992007992007992
2020-05-03,belgium,0.992007992007992
2020-05-10,belgium,0.992257742257742
2020-05-17,belgium,0.993006993006993
2020-05-24,belgium,0.994005994005994
2020-05-31,belgium,0.996253746253746
2020-06-07,belgium,0.998251748251748
2020-06-14,belgium,0.999000999000999
2020-06-21,belgium,0.99975024975025
2020-06-28,belgium,0.99975024975025
2020-07-05,belgium,0.99975024975025
2020-07-12,belgium,0.99975024975025
2020-07-19,belgium,0.99975024975025
2020-07-26,belgium,1
2020-08-02,belgium,1
2020-08-09,belgium,1
2020-08-16,belgium,1
2020-08-23,belgium,1
2020-08-30,belgium,1
2020-09-06,belgium,1
2020-09-13,belgium,1
2020-09-20,belgium,1
2020-09-27,belgium,1
2020-10-04,belgium,1
2020-10-11,belgium,1
2020-10-18,belgium,1
2020-10-25,belgium,1
2020-11-01,belgium,1
2020-11-08,belgium,1
2020-03-15,bosniaandherzegovina,0
2020-03-22,bosniaandherzegovina,0
2020-03-29,bosniaandherzegovina,0
2020-04-05,bosniaandherzegovina,0
2020-04-12,bosniaandherzegovina,0
2020-04-19,bosniaandherzegovina,0
2020-04-26,bosniaandherzegovina,0
2020-05-03,bosniaandherzegovina,0.556443556443557
2020-05-10,bosniaandherzegovina,0.673826173826174
2020-05-17,bosniaandherzegovina,0.758491508491509
2020-05-24,bosniaandherzegovina,0.815184815184815
2020-05-31,bosniaandherzegovina,0.863636363636364
2020-06-07,bosniaandherzegovina,0.892607392607393
2020-06-14,bosniaandherzegovina,0.920829170829171
2020-06-21,bosniaandherzegovina,0.93956043956044
2020-06-28,bosniaandherzegovina,0.953546453546454
2020-07-05,bosniaandherzegovina,0.966533466533467
2020-07-12,bosniaandherzegovina,0.972777222777223
2020-07-19,bosniaandherzegovina,0.978771228771229
2020-07-26,bosniaandherzegovina,0.983516483516484
2020-08-02,bosniaandherzegovina,0.987762237762238
2020-08-09,bosniaandherzegovina,0.992257742257742
2020-08-16,bosniaandherzegovina,0.993506493506494
2020-08-23,bosniaandherzegovina,0.994755244755245
2020-08-30,bosniaandherzegovina,0.996003996003996
2020-09-06,bosniaandherzegovina,0.996753246753247
2020-09-13,bosniaandherzegovina,0.997002997002997
2020-09-20,bosniaandherzegovina,0.998001998001998
2020-09-27,bosniaandherzegovina,0.998751248751249
2020-10-04,bosniaandherzegovina,0.99975024975025
2020-10-11,bosniaandherzegovina,0.99975024975025
2020-10-18,bosniaandherzegovina,1
2020-10-25,bosniaandherzegovina,1
2020-11-01,bosniaandherzegovina,1
2020-11-08,bosniaandherzegovina,1
2020-03-15,bulgaria,0
2020-03-22,bulgaria,0
2020-03-29,bulgaria,0
2020-04-05,bulgaria,0
2020-04-12,bulgaria,0
2020-04-19,bulgaria,0
2020-04-26,bulgaria,0.682067932067932
2020-05-03,bulgaria,0.682067932067932
2020-05-10,bulgaria,0.773226773226773
2020-05-17,bulgaria,0.84040959040959
2020-05-24,bulgaria,0.886613386613387
2020-05-31,bulgaria,0.913586413586414
2020-06-07,bulgaria,0.935814185814186
2020-06-14,bulgaria,0.956793206793207
2020-06-21,bulgaria,0.969280719280719
2020-06-28,bulgaria,0.977522477522477
2020-07-05,bulgaria,0.983516483516483
2020-07-12,bulgaria,0.987262737262737
2020-07-19,bulgaria,0.990759240759241
2020-07-26,bulgaria,0.993006993006993
2020-08-02,bulgaria,0.995504495504495
2020-08-09,bulgaria,0.996753246753247
2020-08-16,bulgaria,0.998501498501498
2020-08-23,bulgaria,0.999000999000999
2020-08-30,bulgaria,0.999500499500499
2020-09-06,bulgaria,0.999500499500499
2020-09-13,bulgaria,0.99975024975025
2020-09-20,bulgaria,0.99975024975025
2020-09-27,bulgaria,0.99975024975025
2020-10-04,bulgaria,0.99975024975025
2020-10-11,bulgaria,0.99975024975025
2020-10-18,bulgaria,0.99975024975025
2020-10-25,bulgaria,1
2020-11-01,bulgaria,1
2020-11-08,bulgaria,1
2020-03-15,canada,0
2020-03-22,canada,0
2020-03-29,canada,0
2020-04-05,canada,0
2020-04-12,canada,0.567932067932068
2020-04-19,canada,0.567932067932068
2020-04-26,canada,0.567932067932068
2020-05-03,canada,0.567932067932068
2020-05-10,canada,0.656093906093906
2020-05-17,canada,0.736263736263736
2020-05-24,canada,0.803196803196803
2020-05-31,canada,0.852397602397602
2020-06-07,canada,0.892607392607393
2020-06-14,canada,0.91983016983017
2020-06-21,canada,0.940809190809191
2020-06-28,canada,0.958291708291708
2020-07-05,canada,0.967032967032967
2020-07-12,canada,0.975024975024975
2020-07-19,canada,0.983016983016983
2020-07-26,canada,0.987262737262737
2020-08-02,canada,0.991508491508491
2020-08-09,canada,0.994505494505495
2020-08-16,canada,0.996253746253746
2020-08-23,canada,0.997752247752248
2020-08-30,canada,0.998001998001998
2020-09-06,canada,0.998751248751249
2020-09-13,canada,0.999000999000999
2020-09-20,canada,0.9995004995005
2020-09-27,canada,0.99975024975025
2020-10-04,canada,0.99975024975025
2020-10-11,canada,0.99975024975025
2020-10-18,canada,0.99975024975025
2020-10-25,canada,1
2020-11-01,canada,1
2020-11-08,canada,1
2020-03-15,croatia,0
2020-03-22,croatia,0
2020-03-29,croatia,0
2020-04-05,croatia,0.777472527472528
2020-04-12,croatia,0.777472527472528
2020-04-19,croatia,0.777472527472528
2020-04-26,croatia,0.777472527472528
2020-05-03,croatia,0.777472527472528
2020-05-10,croatia,0.859390609390609
2020-05-17,croatia,0.913086913086913
2020-05-24,croatia,0.939060939060939
2020-05-31,croatia,0.960789210789211
2020-06-07,croatia,0.972277722277722
2020-06-14,croatia,0.98001998001998
2020-06-21,croatia,0.987512487512488
2020-06-28,croatia,0.991758241758242
2020-07-05,croatia,0.993506493506494
2020-07-12,croatia,0.994255744255744
2020-07-19,croatia,0.995754245754246
2020-07-26,croatia,0.996753246753247
2020-08-02,croatia,0.997252747252747
2020-08-09,croatia,0.998001998001998
2020-08-16,croatia,0.998501498501498
2020-08-23,croatia,0.999250749250749
2020-08-30,croatia,0.999500499500499
2020-09-06,croatia,0.99975024975025
2020-09-13,croatia,0.99975024975025
2020-09-20,croatia,0.99975024975025
2020-09-27,croatia,0.99975024975025
2020-10-04,croatia,1
2020-10-11,croatia,1
2020-10-18,croatia,1
2020-10-25,croatia,1
2020-11-01,croatia,1
2020-11-08,croatia,1
2020-03-15,czechia,0
2020-03-22,czechia,0
2020-03-29,czechia,0
2020-04-05,czechia,0.96003996003996
2020-04-12,czechia,0.96003996003996
2020-04-19,czechia,0.96003996003996
2020-04-26,czechia,0.96003996003996
2020-05-03,czechia,0.96003996003996
2020-05-10,czechia,0.972777222777223
2020-05-17,czechia,0.982267732267732
2020-05-24,czechia,0.988761238761239
2020-05-31,czechia,0.991258741258741
2020-06-07,czechia,0.993506493506494
2020-06-14,czechia,0.996003996003996
2020-06-21,czechia,0.996253746253746
2020-06-28,czechia,0.997002997002997
2020-07-05,czechia,0.998001998001998
2020-07-12,czechia,0.998251748251748
2020-07-19,czechia,0.998501498501498
2020-07-26,czechia,0.999000999000999
2020-08-02,czechia,0.9995004995005
2020-08-09,czechia,0.99975024975025
2020-08-16,czechia,0.99975024975025
2020-08-23,czechia,0.99975024975025
2020-08-30,czechia,0.99975024975025
2020-09-06,czechia,0.99975024975025
2020-09-13,czechia,0.99975024975025
2020-09-20,czechia,1
2020-09-27,czechia,1
2020-10-04,czechia,1
2020-10-11,czechia,1
2020-10-18,czechia,1
2020-10-25,czechia,1
2020-11-01,czechia,1
2020-11-08,czechia,1
2020-03-15,denmark,0
2020-03-22,denmark,0
2020-03-29,denmark,0
2020-04-05,denmark,0
2020-04-12,denmark,0.880619380619381
2020-04-19,denmark,0.880619380619381
2020-04-26,denmark,0.880619380619381
2020-05-03,denmark,0.880619380619381
2020-05-10,denmark,0.917582417582418
2020-05-17,denmark,0.945304695304695
2020-05-24,denmark,0.964785214785215
2020-05-31,denmark,0.978771228771229
2020-06-07,denmark,0.986263736263736
2020-06-14,denmark,0.991508491508491
2020-06-21,denmark,0.995754245754246
2020-06-28,denmark,0.996503496503496
2020-07-05,denmark,0.997502497502498
2020-07-12,denmark,0.999000999000999
2020-07-19,denmark,0.999250749250749
2020-07-26,denmark,0.999500499500499
2020-08-02,denmark,0.99975024975025
2020-08-09,denmark,0.99975024975025
2020-08-16,denmark,0.99975024975025
2020-08-23,denmark,0.99975024975025
2020-08-30,denmark,0.99975024975025
2020-09-06,denmark,1
2020-09-13,denmark,1
2020-09-20,denmark,1
2020-09-27,denmark,1
2020-10-04,denmark,1
2020-10-11,denmark,1
2020-10-18,denmark,1
2020-10-25,denmark,1
2020-11-01,denmark,1
2020-11-08,denmark,1
2020-03-15,estonia,0
2020-03-22,estonia,0
2020-03-29,estonia,0.866383616383616
2020-04-05,estonia,0.866383616383616
2020-04-12,estonia,0.866383616383616
2020-04-19,estonia,0.866383616383616
2020-04-26,estonia,0.866383616383616
2020-05-03,estonia,0.866383616383616
2020-05-10,estonia,0.901848151848152
2020-05-17,estonia,0.932567432567433
2020-05-24,estonia,0.954045954045954
2020-05-31,estonia,0.968531468531468
2020-06-07,estonia,0.979270729270729
2020-06-14,estonia,0.986013986013986
2020-06-21,estonia,0.991008991008991
2020-06-28,estonia,0.993756243756244
2020-07-05,estonia,0.995754245754246
2020-07-12,estonia,0.997502497502498
2020-07-19,estonia,0.998501498501498
2020-07-26,estonia,0.998751248751249
2020-08-02,estonia,0.999250749250749
2020-08-09,estonia,0.99975024975025
2020-08-16,estonia,0.99975024975025
2020-08-23,estonia,1
2020-08-30,estonia,1
2020-09-06,estonia,1
2020-09-13,estonia,1
2020-09-20,estonia,1
2020-09-27,estonia,1
2020-10-04,estonia,1
2020-10-11,estonia,1
2020-10-18,estonia,1
2020-10-25,estonia,1
2020-11-01,estonia,1
2020-11-08,estonia,1
2020-03-15,finland,0
2020-03-22,finland,0
2020-03-29,finland,0
2020-04-05,finland,0.712537462537463
2020-04-12,finland,0.712537462537463
2020-04-19,finland,0.712537462537463
2020-04-26,finland,0.712537462537463
2020-05-03,finland,0.712537462537463
2020-05-10,finland,0.803696303696304
2020-05-17,finland,0.867882117882118
2020-05-24,finland,0.907092907092907
2020-05-31,finland,0.933066933066933
2020-06-07,finland,0.953046953046953
2020-06-14,finland,0.967032967032967
2020-06-21,finland,0.977022977022977
2020-06-28,finland,0.984765234765235
2020-07-05,finland,0.988511488511488
2020-07-12,finland,0.991758241758242
2020-07-19,finland,0.994255744255744
2020-07-26,finland,0.995254745254745
2020-08-02,finland,0.996253746253746
2020-08-09,finland,0.997502497502498
2020-08-16,finland,0.998251748251748
2020-08-23,finland,0.999250749250749
2020-08-30,finland,0.999250749250749
2020-09-06,finland,0.999500499500499
2020-09-13,finland,0.999500499500499
2020-09-20,finland,0.99975024975025
2020-09-27,finland,0.99975024975025
2020-10-04,finland,1
2020-10-11,finland,1
2020-10-18,finland,1
2020-10-25,finland,1
2020-11-01,finland,1
2020-11-08,finland,1
2020-03-15,france,0
2020-03-22,france,0
2020-03-29,france,0
2020-04-05,france,0
2020-04-12,france,0
2020-04-19,france,1
2020-04-26,france,1
2020-05-03,france,1
2020-05-10,france,1
2020-05-17,france,1
2020-05-24,france,1
2020-05-31,france,1
2020-06-07,france,1
2020-06-14,france,1
2020-06-21,france,1
2020-06-28,france,1
2020-07-05,france,1
2020-07-12,france,1
2020-07-19,france,1
2020-07-26,france,1
2020-08-02,france,1
2020-08-09,france,1
2020-08-16,france,1
2020-08-23,france,1
2020-08-30,france,1
2020-09-06,france,1
2020-09-13,france,1
2020-09-20,france,1
2020-09-27,france,1
2020-10-04,france,1
2020-10-11,france,1
2020-10-18,france,1
2020-10-25,france,1
2020-11-01,france,1
2020-11-08,france,1
2020-03-15,germany,0
2020-03-22,germany,0
2020-03-29,germany,0.999250749250749
2020-04-05,germany,0.999250749250749
2020-04-12,germany,0.999250749250749
2020-04-19,germany,0.999250749250749
2020-04-26,germany,0.999250749250749
2020-05-03,germany,0.999250749250749
2020-05-10,germany,0.999250749250749
2020-05-17,germany,0.999250749250749
2020-05-24,germany,0.999250749250749
2020-05-31,germany,0.999250749250749
2020-06-07,germany,0.999250749250749
2020-06-14,germany,0.999250749250749
2020-06-21,germany,0.9995004995005
2020-06-28,germany,0.9995004995005
2020-07-05,germany,0.99975024975025
2020-07-12,germany,0.99975024975025
2020-07-19,germany,0.99975024975025
2020-07-26,germany,0.99975024975025
2020-08-02,germany,0.99975024975025
2020-08-09,germany,1
2020-08-16,germany,1
2020-08-23,germany,1
2020-08-30,germany,1
2020-09-06,germany,1
2020-09-13,germany,1
2020-09-20,germany,1
2020-09-27,germany,1
2020-10-04,germany,1
2020-10-11,germany,1
2020-10-18,germany,1
2020-10-25,germany,1
2020-11-01,germany,1
2020-11-08,germany,1
2020-03-15,greece,0
2020-03-22,greece,0
2020-03-29,greece,0
2020-04-05,greece,0
2020-04-12,greece,0
2020-04-19,greece,0
2020-04-26,greece,0.969030969030969
2020-05-03,greece,0.969030969030969
2020-05-10,greece,0.976273726273726
2020-05-17,greece,0.980519480519481
2020-05-24,greece,0.986763236763237
2020-05-31,greece,0.98976023976024
2020-06-07,greece,0.991008991008991
2020-06-14,greece,0.993506493506494
2020-06-21,greece,0.995004995004995
2020-06-28,greece,0.995504495504496
2020-07-05,greece,0.997002997002997
2020-07-12,greece,0.997752247752248
2020-07-19,greece,0.998751248751249
2020-07-26,greece,0.999000999000999
2020-08-02,greece,0.999000999000999
2020-08-09,greece,0.999000999000999
2020-08-16,greece,0.9995004995005
2020-08-23,greece,0.99975024975025
2020-08-30,greece,0.99975024975025
2020-09-06,greece,0.99975024975025
2020-09-13,greece,0.99975024975025
2020-09-20,greece,0.99975024975025
2020-09-27,greece,1
2020-10-04,greece,1
2020-10-11,greece,1
2020-10-18,greece,1
2020-10-25,greece,1
2020-11-01,greece,1
2020-11-08,greece,1
2020-03-15,hungary,0
2020-03-22,hungary,0
2020-03-29,hungary,0
2020-04-05,hungary,0
2020-04-12,hungary,0.76948051948052
2020-04-19,hungary,0.76948051948052
2020-04-26,hungary,0.76948051948052
2020-05-03,hungary,0.76948051948052
2020-05-10,hungary,0.854895104895105
2020-05-17,hungary,0.905594405594405
2020-05-24,hungary,0.935314685314685
2020-05-31,hungary,0.959040959040959
2020-06-07,hungary,0.975524475524475
2020-06-14,hungary,0.985264735264735
2020-06-21,hungary,0.989510489510489
2020-06-28,hungary,0.992757242757243
2020-07-05,hungary,0.995254745254745
2020-07-12,hungary,0.996253746253746
2020-07-19,hungary,0.997002997002997
2020-07-26,hungary,0.998251748251748
2020-08-02,hungary,0.998501498501498
2020-08-09,hungary,0.999250749250749
2020-08-16,hungary,0.999250749250749
2020-08-23,hungary,0.999250749250749
2020-08-30,hungary,0.999250749250749
2020-09-06,hungary,0.999500499500499
2020-09-13,hungary,0.999500499500499
2020-09-20,hungary,0.99975024975025
2020-09-27,hungary,1
2020-10-04,hungary,1
2020-10-11,hungary,1
2020-10-18,hungary,1
2020-10-25,hungary,1
2020-11-01,hungary,1
2020-11-08,hungary,1
2020-03-15,ireland,0
2020-03-22,ireland,0
2020-03-29,ireland,0
2020-04-05,ireland,0
2020-04-12,ireland,0.967282717282717
2020-04-19,ireland,0.967282717282717
2020-04-26,ireland,0.967282717282717
2020-05-03,ireland,0.967282717282717
2020-05-10,ireland,0.974275724275724
2020-05-17,ireland,0.981268731268731
2020-05-24,ireland,0.986013986013986
2020-05-31,ireland,0.989010989010989
2020-06-07,ireland,0.992257742257742
2020-06-14,ireland,0.995004995004995
2020-06-21,ireland,0.996753246753247
2020-06-28,ireland,0.998501498501498
2020-07-05,ireland,0.99975024975025
2020-07-12,ireland,0.99975024975025
2020-07-19,ireland,0.99975024975025
2020-07-26,ireland,1
2020-08-02,ireland,1
2020-08-09,ireland,1
2020-08-16,ireland,1
2020-08-23,ireland,1
2020-08-30,ireland,1
2020-09-06,ireland,1
2020-09-13,ireland,1
2020-09-20,ireland,1
2020-09-27,ireland,1
2020-10-04,ireland,1
2020-10-11,ireland,1
2020-10-18,ireland,1
2020-10-25,ireland,1
2020-11-01,ireland,1
2020-11-08,ireland,1
2020-03-15,italy,0
2020-03-22,italy,0.996503496503496
2020-03-29,italy,0.996503496503496
2020-04-05,italy,0.996503496503496
2020-04-12,italy,0.996503496503496
2020-04-19,italy,0.996503496503496
2020-04-26,italy,0.996503496503496
2020-05-03,italy,0.996503496503496
2020-05-10,italy,0.996503496503496
2020-05-17,italy,0.996753246753247
2020-05-24,italy,0.997752247752248
2020-05-31,italy,0.998251748251748
2020-06-07,italy,0.998751248751249
2020-06-14,italy,0.998751248751249
2020-06-21,italy,0.999000999000999
2020-06-28,italy,0.999000999000999
2020-07-05,italy,0.99975024975025
2020-07-12,italy,1
2020-07-19,italy,1
2020-07-26,italy,1
2020-08-02,italy,1
2020-08-09,italy,1
2020-08-16,italy,1
2020-08-23,italy,1
2020-08-30,italy,1
2020-09-06,italy,1
2020-09-13,italy,1
2020-09-20,italy,1
2020-09-27,italy,1
2020-10-04,italy,1
2020-10-11,italy,1
2020-10-18,italy,1
2020-10-25,italy,1
2020-11-01,italy,1
2020-11-08,italy,1
2020-03-15,kosovo,0
2020-03-22,kosovo,0
2020-03-29,kosovo,0
2020-04-05,kosovo,0
2020-04-12,kosovo,0
2020-04-19,kosovo,0.541708291708292
2020-04-26,kosovo,0.541708291708292
2020-05-03,kosovo,0.541708291708292
2020-05-10,kosovo,0.640609390609391
2020-05-17,kosovo,0.738261738261738
2020-05-24,kosovo,0.811688311688312
2020-05-31,kosovo,0.863886113886114
2020-06-07,kosovo,0.902347652347652
2020-06-14,kosovo,0.931068931068931
2020-06-21,kosovo,0.9498001998002
2020-06-28,kosovo,0.966783216783217
2020-07-05,kosovo,0.976773226773227
2020-07-12,kosovo,0.982517482517482
2020-07-19,kosovo,0.988761238761239
2020-07-26,kosovo,0.992007992007992
2020-08-02,kosovo,0.993756243756244
2020-08-09,kosovo,0.995754245754246
2020-08-16,kosovo,0.996503496503496
2020-08-23,kosovo,0.997252747252747
2020-08-30,kosovo,0.998001998001998
2020-09-06,kosovo,0.998751248751249
2020-09-13,kosovo,0.999250749250749
2020-09-20,kosovo,0.999500499500499
2020-09-27,kosovo,0.99975024975025
2020-10-04,kosovo,0.99975024975025
2020-10-11,kosovo,0.99975024975025
2020-10-18,kosovo,1
2020-10-25,kosovo,1
2020-11-01,kosovo,1
2020-11-08,kosovo,1
2020-03-15,moldova,0
2020-03-22,moldova,0
2020-03-29,moldova,0
2020-04-05,moldova,0
2020-04-12,moldova,0
2020-04-19,moldova,0.699050949050949
2020-04-26,moldova,0.699050949050949
2020-05-03,moldova,0.699050949050949
2020-05-10,moldova,0.82017982017982
2020-05-17,moldova,0.887362637362637
2020-05-24,moldova,0.928321678321678
2020-05-31,moldova,0.956293706293706
2020-06-07,moldova,0.97052947052947
2020-06-14,moldova,0.981768231768232
2020-06-21,moldova,0.987512487512488
2020-06-28,moldova,0.992007992007992
2020-07-05,moldova,0.994255744255744
2020-07-12,moldova,0.996003996003996
2020-07-19,moldova,0.997502497502497
2020-07-26,moldova,0.998251748251748
2020-08-02,moldova,0.999250749250749
2020-08-09,moldova,0.99975024975025
2020-08-16,moldova,1
2020-08-23,moldova,1
2020-08-30,moldova,1
2020-09-06,moldova,1
2020-09-13,moldova,1
2020-09-20,moldova,1
2020-09-27,moldova,1
2020-10-04,moldova,1
2020-10-11,moldova,1
2020-10-18,moldova,1
2020-10-25,moldova,1
2020-11-01,moldova,1
2020-11-08,moldova,1
2020-03-15,netherlands,0
2020-03-22,netherlands,0
2020-03-29,netherlands,0
2020-04-05,netherlands,0
2020-04-12,netherlands,0.975274725274725
2020-04-19,netherlands,0.975274725274725
2020-04-26,netherlands,0.975274725274725
2020-05-03,netherlands,0.975274725274725
2020-05-10,netherlands,0.977772227772228
2020-05-17,netherlands,0.981518481518482
2020-05-24,netherlands,0.986013986013986
2020-05-31,netherlands,0.990759240759241
2020-06-07,netherlands,0.993256743256743
2020-06-14,netherlands,0.995754245754246
2020-06-21,netherlands,0.996753246753247
2020-06-28,netherlands,0.997752247752248
2020-07-05,netherlands,0.998501498501498
2020-07-12,netherlands,0.999000999000999
2020-07-19,netherlands,0.999500499500499
2020-07-26,netherlands,0.99975024975025
2020-08-02,netherlands,0.99975024975025
